transcript_id,gene_id,gene_name,cpg_density,loeuf,oe_lof_point_estimate,promoter_phastcons,exonic_phastcons,region_grch38,region_grch38_length,region_grch38_clipped
ENST00000294600,ENSG00000162592,CCDC27,0.3070267252808596,1.438,1.105,0.043625,0.3330330187661061,chr1:3750399-3754397,3999,chr1:3751899-3752897
ENST00000374027,ENSG00000174950,CD164L2,0.3069719849304662,1.648,0.94184,0.130675,0.7099616858237547,chr1:27381305-27385303,3999,chr1:27382805-27383803
ENST00000327216,ENSG00000181371,OR5M8,0.3067893824196345,1.34,0.5252,0.0505749999999999,0.7587542087542087,chr11:56489397-56493395,3999,chr11:56490897-56491895
ENST00000377294,ENSG00000187626,ZKSCAN4,0.3067737216727739,0.835,0.4922,0.08305,0.4535331483256258,chr6:28250226-28254224,3999,chr6:28251726-28252724
ENST00000294954,ENSG00000138039,LHCGR,0.3065828209103419,0.867,0.57102,0.0667249999999999,0.9305148468280954,chr2:48753695-48757693,3999,chr2:48755195-48756193
ENST00000329196,ENSG00000185294,SPPL2C,0.3065733390685488,1.06,0.58741,0.2873999999999999,0.7391304347826086,chr17:45842891-45846889,3999,chr17:45844391-45845389
ENST00000357366,ENSG00000196832,OR11G2,0.306312992972473,1.87,1.2284,0.0892999999999999,0.939484126984127,chr14:20195337-20199335,3999,chr14:20196837-20197835
ENST00000258385,ENSG00000135902,CHRND,0.3058776811252006,1.055,0.7033,0.1094999999999999,0.8338445747567507,chr2:232524185-232528183,3999,chr2:232525685-232526683
ENST00000393306,ENSG00000140961,OSGIN1,0.3058291991216081,1.384,0.91144,,0.9183831402349388,chr16:83951223-83955221,3999,chr16:83952723-83953721
ENST00000219596,ENSG00000103313,MEFV,0.3056237566564015,1.131,0.80954,0.09655,0.4150927356299032,chr16:3254629-3258627,3999,chr16:3256129-3257127
ENST00000354862,ENSG00000243477,NAT6,0.3055220936119694,1.02,0.32447,0.1055749999999999,0.3319978298857535,chr3:50297418-50301416,3999,chr3:50298918-50299916
ENST00000334077,ENSG00000186051,TAL2,0.3053664397276732,1.471,0.0,0.12575,0.3392857142857143,chr9:105660458-105664456,3999,chr9:105661958-105662956
ENST00000409974,ENSG00000222004,C7orf71,0.305317615130184,1.865,1.1286,0.04385,0.6768391140544147,chr7:26635872-26639870,3999,chr7:26637372-26638370
ENST00000275764,ENSG00000146857,STRA8,0.3050847457627119,0.829,0.45956,0.0498749999999999,0.5877310549006535,chr7:135229980-135233978,3999,chr7:135231480-135232478
ENST00000368921,ENSG00000213190,MLLT11,0.3049740939588318,1.229,0.0,0.2042750000000001,0.8175824175824177,chr1:151055759-151059757,3999,chr1:151057259-151058257
ENST00000215886,ENSG00000100079,LGALS2,0.3047285098567149,1.513,0.60881,0.0416249999999999,0.7406635338345864,chr22:37578082-37582080,3999,chr22:37579582-37580580
ENST00000496132,ENSG00000196990,FAM163B,0.3044934533907521,1.893,1.0994,0.0607749999999999,0.8999383575802555,chr9:133584199-133588197,3999,chr9:133585699-133586697
ENST00000374467,ENSG00000030110,BAK1,0.3044103062319104,1.398,0.8033,0.0739999999999999,0.6324678890753802,chr6:33578244-33582242,3999,chr6:33579744-33580742
ENST00000356124,ENSG00000139531,SUOX,0.3043733869252867,1.159,0.71517,0.080175,0.9405111681100188,chr12:55995181-55999179,3999,chr12:55996681-55997679
ENST00000564533,ENSG00000260240,RP11-105C20.2,0.3040086581665845,1.41,0.0,0.2513499999999999,0.2015909758965314,chr16:59752816-59756814,3999,chr16:59754316-59755314
ENST00000268058,ENSG00000140464,PML,0.3039031356840946,0.432,0.23928,0.0452249999999999,0.4095357383531117,chr15:73992718-73996716,3999,chr15:73994218-73995216
ENST00000322175,ENSG00000178928,TPRX1,0.3038293347222674,1.799,0.0,0.017175,0.6838837432770335,chr19:47801691-47805689,3999,chr19:47803191-47804189
ENST00000246551,ENSG00000126264,HCST,0.303358578621363,1.766,0.88715,0.1289000000000001,0.7531372503173603,chr19:35900481-35904479,3999,chr19:35901981-35902979
ENST00000300591,ENSG00000167210,LOXHD1,0.303341748405959,1.013,0.78983,0.1780749999999999,0.8347561772478395,chr18:46557314-46561312,3999,chr18:46558814-46559812
ENST00000020926,ENSG00000019505,SYT13,0.3032649143900985,0.462,0.17879,0.082225,0.8674725571962678,chr11:45284321-45288319,3999,chr11:45285821-45286819
ENST00000306085,ENSG00000169871,TRIM56,0.3031853409887632,0.888,0.50866,0.0910499999999999,0.0634146341463414,chr7:101083440-101087438,3999,chr7:101084940-101085938
ENST00000338784,ENSG00000161955,TNFSF13,0.302924082897339,0.456,0.14471,0.4307749999999999,0.8993499952949996,chr17:7556598-7560596,3999,chr17:7558098-7559096
ENST00000390649,ENSG00000171487,NLRP5,0.3028824311363139,0.798,0.58179,,0.1673660820045897,chr19:55997727-56001725,3999,chr19:55999227-56000225
ENST00000403951,ENSG00000136267,DGKB,0.3028692023907335,0.347,0.19897,0.1682000000000001,0.9380754603297228,chr7:14901363-14905361,3999,chr7:14902863-14903861
ENST00000423479,ENSG00000124092,CTCFL,0.3026627512195417,0.589,0.36345,0.0332749999999999,0.3776509747979077,chr20:57523109-57527107,3999,chr20:57524609-57525607
ENST00000225550,ENSG00000108417,KRT37,0.3025470136448703,1.353,0.89137,0.0764499999999999,0.5448016381746151,chr17:41422525-41426523,3999,chr17:41424025-41425023
ENST00000340722,ENSG00000213231,TCL1B,0.3025227445453673,1.387,0.61312,0.0132,0.1386510661137547,chr14:95684418-95688416,3999,chr14:95685918-95686916
ENST00000321895,ENSG00000177352,CCDC71,0.3025042087542087,0.884,0.42027,0.1206249999999999,1.0,chr3:49164323-49168321,3999,chr3:49165823-49166821
ENST00000392213,ENSG00000105695,MAG,0.3024872441699864,0.42,0.21298,0.1398249999999999,0.7851310179098037,chr19:35290126-35294124,3999,chr19:35291626-35292624
ENST00000253410,ENSG00000131097,HIGD1B,0.3023649125555208,1.897,1.2723,,0.9673555743676568,chr17:44845903-44849901,3999,chr17:44847403-44848401
ENST00000400368,ENSG00000188155,KRTAP10-6,0.3022561359712966,1.947,1.636,0.0971999999999999,0.4028186274509803,chr21:44590507-44594505,3999,chr21:44592007-44593005
ENST00000414552,ENSG00000113327,GABRG2,0.3021705920864879,0.41,0.1948,0.2086750000000002,,chr5:162065776-162069774,3999,chr5:162067276-162068274
ENST00000295897,ENSG00000163631,ALB,0.3020805799947136,0.392,0.20879,0.122225,0.5686648114305053,chr4:73402240-73406238,3999,chr4:73403740-73404738
ENST00000419182,ENSG00000225683,AL078585.1,0.3020766226600621,1.473,0.65792,0.1155500000000001,0.2618318957313702,chr6:163189810-163193808,3999,chr6:163191310-163192308
ENST00000184183,ENSG00000065371,ROPN1,0.3020513224594857,1.273,0.64621,0.0536749999999999,0.8177670075454293,chr3:123989354-123993352,3999,chr3:123990854-123991852
ENST00000423391,ENSG00000169067,ACTBL2,0.3015547809736671,1.942,1.6044,0.3170999999999997,0.9236263736263736,chr5:57480811-57484809,3999,chr5:57482311-57483309
ENST00000317652,ENSG00000179253,RP11-429E11.3,0.3014428949734397,,,0.13885,0.0430260047281323,chr20:61717750-61721748,3999,chr20:61719250-61720248
ENST00000394485,ENSG00000187193,MT1X,0.3013811370182973,1.895,1.2081,0.054025,0.8899801966772514,chr16:56680425-56684423,3999,chr16:56681925-56682923
ENST00000376592,ENSG00000177000,MTHFR,0.301368269163827,0.912,0.62176,0.1348,0.8715880263825468,chr1:11801247-11805245,3999,chr1:11802747-11803745
ENST00000368249,ENSG00000132677,RHBG,0.3010522452493364,1.623,1.1131,0.06805,0.7046757164404223,chr1:156367213-156371211,3999,chr1:156368713-156369711
ENST00000376480,ENSG00000175206,NPPA,0.3010354895453638,1.713,0.88301,0.1865,0.6502192982456139,chr1:11845785-11849783,3999,chr1:11847285-11848283
ENST00000400085,ENSG00000215343,ZNF705D,0.3009692258966521,,,0.14775,0.7219240094065901,chr8:12102390-12106388,3999,chr8:12103890-12104888
ENST00000264265,ENSG00000079257,LXN,0.3008080326117398,1.365,0.80602,0.0766499999999999,0.8000942022375455,chr3:158670695-158674693,3999,chr3:158672195-158673193
ENST00000313865,ENSG00000179066,AC020907.1,0.3007995651090624,,,0.108275,0.89375,chr19:35103970-35107968,3999,chr19:35105470-35106468
ENST00000393780,ENSG00000172020,GAP43,0.3006508205998868,1.006,0.43958,0.3616000000000001,0.923993033245072,chr3:115621511-115625509,3999,chr3:115623011-115624009
ENST00000378626,ENSG00000205076,LGALS7,0.3004457864356238,1.777,0.5427,0.0622249999999999,0.5024434439268723,chr19:38771494-38775492,3999,chr19:38772994-38773992
ENST00000400375,ENSG00000215455,KRTAP10-1,0.3000622955417918,1.641,0.86619,,1.0,chr21:44538197-44542195,3999,chr21:44539697-44540695
ENST00000239174,ENSG00000120094,HOXB1,0.2999730024297813,0.719,0.31408,0.4341749999999998,0.904444190708178,chr17:48528999-48532997,3999,chr17:48530499-48531497
ENST00000391618,ENSG00000212933,KRTAP12-4,0.2996322014726922,,,0.0244499999999999,0.5022522522522522,chr21:44652661-44656659,3999,chr21:44654161-44655159
ENST00000446603,ENSG00000237787,C3orf79,0.2994280923436236,1.365,0.30113,0.013725,0.6658300597568889,chr3:153482496-153486494,3999,chr3:153483996-153484994
ENST00000255262,ENSG00000132911,NMUR2,0.2992556016907941,1.067,0.56807,0.1806750000000001,0.9067441173774732,chr5:152403281-152407279,3999,chr5:152404781-152405779
ENST00000546292,ENSG00000146839,ZAN,0.2990858924133283,1.048,0.88722,0.075475,0.3798233289404746,chr7:100732022-100736020,3999,chr7:100733522-100734520
ENST00000342081,ENSG00000169435,RASSF6,0.2989238740534077,1.927,1.5737,0.0555499999999999,0.8628632074411116,chr4:73618633-73622631,3999,chr4:73620133-73621131
ENST00000391617,ENSG00000187175,KRTAP12-1,0.2988870017363911,,,0.0417499999999999,0.0646017699115044,chr21:44680163-44684163,4001,chr21:44681663-44682663
ENST00000251645,ENSG00000094796,KRT31,0.2988754810027272,0.678,0.36083,0.15495,0.6306492215431161,chr17:41395594-41399592,3999,chr17:41397094-41398092
ENST00000436689,ENSG00000184350,MRGPRE,0.298312074977699,,,0.0256999999999999,1.0,chr11:3230388-3234386,3999,chr11:3231888-3232886
ENST00000338588,ENSG00000189320,FAM180A,0.2981688543185869,1.584,0.78032,0.1049,0.7781703960548925,chr7:135746848-135750846,3999,chr7:135748348-135749346
ENST00000551479,ENSG00000257962,RP11-219B4.6,0.2978752774417599,1.849,0.71423,0.082425,0.2020326922892354,chr8:85247850-85251848,3999,chr8:85249350-85250348
ENST00000339852,ENSG00000188505,NCCRP1,0.2975350134953381,1.543,0.9759,0.0898,0.5139902183804972,chr19:39194962-39198960,3999,chr19:39196462-39197460
ENST00000590089,ENSG00000167380,ZNF226,0.2975266142776236,1.172,0.83916,0.03825,0.911374775005474,chr19:44163156-44167154,3999,chr19:44164656-44165654
ENST00000361084,ENSG00000132698,RAB25,0.2973911096181839,1.524,0.92707,0.1005,0.7674245700237639,chr1:156059161-156063159,3999,chr1:156060661-156061659
ENST00000433342,ENSG00000215910,C1orf167,0.2972887953235781,1.095,0.87635,0.0923500000000002,0.1465626413387607,chr1:11759788-11763786,3999,chr1:11761288-11762286
ENST00000223095,ENSG00000106366,SERPINE1,0.2972124693163934,0.678,0.32224,0.089275,0.7314670755834841,chr7:101125090-101129088,3999,chr7:101126590-101127588
ENST00000300433,ENSG00000167105,TMEM92,0.29719262461756,1.386,0.61297,0.0409249999999999,0.8164174479041455,chr17:50269407-50273405,3999,chr17:50270907-50271905
ENST00000274711,ENSG00000146006,LRRTM2,0.2971404359985638,0.352,0.11194,0.6206249999999998,0.9997130251197835,chr5:138873292-138877290,3999,chr5:138874792-138875790
ENST00000328540,ENSG00000182685,BRICD5,0.2971057189279911,1.953,1.6807,0.1478499999999998,0.4677473107758025,chr16:2209952-2213950,3999,chr16:2211452-2212450
ENST00000320778,ENSG00000178243,C9orf62,0.2969275422565008,1.764,0.88466,0.004975,0.8517188144544682,chr9:135341250-135345248,3999,chr9:135342750-135343748
ENST00000334202,ENSG00000186860,KRTAP17-1,0.2968283886670921,1.016,0.0,0.14175,0.8695402298850575,chr17:41313697-41317695,3999,chr17:41315197-41316195
ENST00000328923,ENSG00000182199,SHMT2,0.2966918854769322,0.917,0.6039,0.1360750000000001,0.754760564836112,chr12:57227328-57231326,3999,chr12:57228828-57229826
ENST00000329021,ENSG00000235568,NFAM1,0.2965902501887055,1.215,0.67385,0.0648,0.356076013237338,chr22:42430397-42434395,3999,chr22:42431897-42432895
ENST00000380044,ENSG00000115204,MPV17,0.2965241021144286,1.773,1.1827,0.0922249999999999,0.8198219406075407,chr2:27321104-27325102,3999,chr2:27322604-27323602
ENST00000397928,ENSG00000142185,TRPM2,0.2964692366843621,1.084,0.88689,0.0285249999999999,0.7224765798089436,chr21:44351257-44355255,3999,chr21:44352757-44353755
ENST00000301908,ENSG00000168081,PNOC,0.2960714319176247,1.243,0.54523,0.18755,0.4843523444265743,chr8:28315133-28319131,3999,chr8:28316633-28317631
ENST00000514254,ENSG00000250091,DNAH10OS,0.2960454465863613,1.909,1.3175,0.1494999999999999,0.4135738831615121,chr12:123932986-123936984,3999,chr12:123934486-123935484
ENST00000340487,ENSG00000196812,ZSCAN16,0.2955259082448886,1.432,0.86751,0.110375,0.5346907286450509,chr6:28122561-28126559,3999,chr6:28124061-28125059
ENST00000367456,ENSG00000055208,TAB2,0.2953773445576724,0.099,0.0,0.13745,0.957932801810931,chr6:149319053-149323051,3999,chr6:149320553-149321551
ENST00000266556,ENSG00000139192,TAPBPL,0.295231703623893,1.231,0.82039,0.145725,0.6814522749685166,chr12:6450085-6454083,3999,chr12:6451585-6452583
ENST00000312015,ENSG00000174450,GOLGA6L2,0.2952261016777145,0.883,0.60204,0.136,0.4235488886141012,chr15:23445236-23449234,3999,chr15:23446736-23447734
ENST00000408907,ENSG00000222028,PSMB11,0.2951323515942236,1.815,1.0898,0.1656750000000001,0.5777777777777778,chr14:23040168-23044166,3999,chr14:23041668-23042666
ENST00000450802,ENSG00000153666,GOLGA8I,0.2949695601085101,1.652,1.2161,0.1171749999999999,0.50678764307948,chr15:22615855-22619853,3999,chr15:22617355-22618353
ENST00000231021,ENSG00000113100,CDH9,0.2949641573857237,0.362,0.1833,0.213275,0.7703210898389333,chr5:27036588-27040586,3999,chr5:27038088-27039086
ENST00000310169,ENSG00000174343,CHRNA9,0.2944170542326194,1.004,0.6067,0.140625,0.872696447438693,chr4:40333330-40337328,3999,chr4:40334830-40335828
ENST00000270279,ENSG00000142273,CBLC,0.2943866110463878,1.145,0.78056,0.065175,0.705653070527384,chr19:44775870-44779868,3999,chr19:44777370-44778368
ENST00000375366,ENSG00000204347,BTBD17,0.294198393123331,0.685,0.29926,0.1474750000000001,0.7901528295007109,chr17:74359948-74363946,3999,chr17:74361448-74362446
ENST00000201586,ENSG00000088002,SULT2B1,0.2940039857241364,0.563,0.21782,0.0468999999999999,0.7484357049872384,chr19:48550076-48554074,3999,chr19:48551576-48552574
ENST00000309106,ENSG00000172938,MRGPRD,0.2934711959054568,,,0.0504999999999999,0.1697452229299362,chr11:68978988-68982986,3999,chr11:68980488-68981486
ENST00000303941,ENSG00000170209,ANKK1,0.2932694657607899,1.192,0.82063,0.032125,0.4808131118401348,chr11:113385792-113389790,3999,chr11:113387292-113388290
ENST00000330487,ENSG00000182634,OR10G7,0.2932043234310237,1.861,1.1182,0.065275,0.99625,chr11:124037012-124041010,3999,chr11:124038512-124039510
ENST00000327741,ENSG00000205426,KRT81,0.2931826244340353,1.9,1.4609,0.133025,0.6977291050527055,chr12:52289536-52293534,3999,chr12:52291036-52292034
ENST00000358511,ENSG00000206384,COL6A6,0.2931376809741715,1.001,0.82828,,0.6604627804191434,chr3:130558335-130562333,3999,chr3:130559835-130560833
ENST00000219660,ENSG00000103375,AQP8,0.2930952365558723,1.109,0.59054,0.0696749999999999,0.6787105011034769,chr16:25214922-25218920,3999,chr16:25216422-25217420
ENST00000359621,ENSG00000142615,CELA2A,0.2929128813016316,1.816,1.3108,,0.5577727531976429,chr1:15454730-15458728,3999,chr1:15456230-15457228
ENST00000288025,ENSG00000157315,TMED6,0.2923773059519666,1.162,0.64406,0.08705,0.8166040998261823,chr16:69349811-69353809,3999,chr16:69351311-69352309
ENST00000393056,ENSG00000123454,DBH,0.2923044217687074,0.995,0.67826,0.1124499999999999,0.7627216418396708,chr9:133634361-133638359,3999,chr9:133635861-133636859
ENST00000595927,ENSG00000267976,AP000695.1,0.2922173136671081,,,0.3096749999999997,0.7704718417047183,chr21:36483868-36487866,3999,chr21:36485368-36486366
ENST00000345043,ENSG00000187747,OR52B6,0.292012671264128,1.582,0.72256,0.08765,1.0,chr11:5578878-5582876,3999,chr11:5580378-5581376
ENST00000230036,ENSG00000112293,GPLD1,0.2919895873543763,0.841,0.62638,0.0505,0.6534038532671613,chr6:24487624-24491622,3999,chr6:24489124-24490122
ENST00000402971,ENSG00000182083,OR6B2,0.2918905925379028,1.52,0.61257,0.0694499999999999,0.898165137614679,chr2:240028491-240032489,3999,chr2:240029991-240030989
ENST00000303532,ENSG00000169208,OR10G3,0.291807624587018,1.641,0.76437,0.0990249999999999,0.8964539007092198,chr14:21568746-21572737,3992,chr14:21570246-21571237
ENST00000378842,ENSG00000213930,GALT,0.2917604049493813,0.907,0.57066,0.1961249999999998,0.7176486235208918,chr9:34644664-34648662,3999,chr9:34646164-34647162
ENST00000374662,ENSG00000204228,HSD17B8,0.2917541292962703,1.049,0.58147,0.37865,0.8853294485695191,chr6:33202643-33206641,3999,chr6:33204143-33205141
ENST00000225474,ENSG00000108342,CSF3,0.2916780603408987,0.748,0.23763,0.2118500000000001,0.9186956035982092,chr17:40013445-40017443,3999,chr17:40014945-40015943
ENST00000257555,ENSG00000135100,HNF1A,0.2916609279678525,0.334,0.14602,0.241825,0.8632712468238583,chr12:120976544-120980542,3999,chr12:120978044-120979042
ENST00000560346,ENSG00000137843,PAK6,0.2913806535514701,0.723,0.44644,0.2152250000000001,0.8437458264840585,chr15:40237421-40241419,3999,chr15:40238921-40239919
ENST00000292174,ENSG00000160683,CXCR5,0.2913522995587226,0.583,0.12285,0.10405,0.0667577412895337,chr11:118881767-118885765,3999,chr11:118883267-118884265
ENST00000289388,ENSG00000158428,C2orf62,0.2910403772472738,1.171,0.77089,0.08155,0.7559385411109135,chr2:218354857-218358855,3999,chr2:218356357-218357355
ENST00000434431,ENSG00000187600,TMEM247,0.2909514111143439,1.694,0.94835,0.1024999999999999,0.4863404435117882,chr2:46477587-46481585,3999,chr2:46479087-46480085
ENST00000598428,ENSG00000268080,AC016885.1,0.2909480442836148,1.926,1.8715,0.084975,0.7135713877475852,chr8:93227639-93231637,3999,chr8:93229139-93230137
ENST00000312419,ENSG00000175482,POLD4,0.2908344257801452,0.822,0.17342,0.275575,0.8747050999412112,chr11:67351548-67355546,3999,chr11:67353048-67354046
ENST00000449742,ENSG00000204613,TRIM10,0.2907148629205511,1.059,0.68775,,0.4272573316255429,chr6:30158936-30162934,3999,chr6:30160436-30161434
ENST00000530719,ENSG00000187066,TMEM262,0.2906507347004682,1.843,1.0706,0.1842249999999999,0.6960701164404869,chr11:65087093-65091091,3999,chr11:65088593-65089591
ENST00000313426,ENSG00000176659,C20orf197,0.2905094706087418,1.674,0.0,0.0369999999999999,0.0007874015748031497,chr20:60053926-60057924,3999,chr20:60055426-60056424
ENST00000258704,ENSG00000136206,SPDYE1,0.2904523599254244,1.406,0.93777,0.5220000000000001,0.917336584940026,chr7:43998890-44002888,3999,chr7:44000390-44001388
ENST00000358913,ENSG00000138347,MYPN,0.2904184259321314,0.501,0.34781,0.2585,0.8014483922102564,chr10:68107238-68111236,3999,chr10:68108738-68109736
ENST00000337107,ENSG00000219073,CELA3B,0.2902491559860069,1.641,1.1046,0.0433249999999999,0.5721635292499146,chr1:21975022-21979020,3999,chr1:21976522-21977520
ENST00000571838,ENSG00000262484,CCER2,0.2902195293074563,0.891,0.34488,0.089275,0.2902280057843385,chr19:38910160-38914158,3999,chr19:38911660-38912658
ENST00000328656,ENSG00000157551,KCNJ15,0.2900770444630093,0.838,0.32425,0.1492750000000001,0.0068965517241379,chr21:38254742-38258740,3999,chr21:38256242-38257240
ENST00000379936,ENSG00000132259,CNGA4,0.2899820394926948,0.954,0.61046,0.2029749999999999,0.5456750972216177,chr11:6237093-6241091,3999,chr11:6238593-6239591
ENST00000282507,ENSG00000168671,UGT3A2,0.2899633642441714,1.307,0.86048,0.0117,0.3526802518882334,chr5:36064893-36068891,3999,chr5:36066393-36067391
ENST00000251643,ENSG00000187242,KRT12,0.2896918583913773,1.295,0.90709,0.1474000000000001,0.5711777840992855,chr17:40865212-40869210,3999,chr17:40866712-40867710
ENST00000308940,ENSG00000172519,OR10H5,0.2893668480608102,1.483,0.49471,0.14125,0.4493177387914231,chr19:15791952-15795950,3999,chr19:15793452-15794450
ENST00000293525,ENSG00000170442,KRT86,0.2892712129283066,1.281,0.79116,0.137925,0.7296737179569159,chr12:52299866-52303864,3999,chr12:52301366-52302364
ENST00000606794,ENSG00000134817,APLNR,0.2892232960653436,0.529,0.11159,0.2479750000000001,0.8017094017094015,chr11:57235203-57239201,3999,chr11:57236703-57237701
ENST00000604952,ENSG00000270672,MTRNR2L6,0.2889896618988973,,,0.4491249999999999,0.1666666666666667,chr7:142664273-142668271,3999,chr7:142665773-142666771
ENST00000398534,ENSG00000241233,KRTAP5-8,0.2889593755435811,1.88,0.88456,0.08455,0.7630522088353417,chr11:71536026-71540024,3999,chr11:71537526-71538524
ENST00000347842,ENSG00000072182,ASIC4,0.2887968036287716,0.646,0.37035,0.3946749999999999,0.8630583960495525,chr2:219512331-219516329,3999,chr2:219513831-219514829
ENST00000319242,ENSG00000125861,GFRA4,0.2887105055905683,1.162,0.45103,0.022775,0.5026666666666666,chr20:3661401-3665399,3999,chr20:3662901-3663899
ENST00000264363,ENSG00000138653,NDST4,0.288704438830747,0.623,0.42474,0.20265,0.909242314977598,chr4:115111878-115115876,3999,chr4:115113378-115114376
ENST00000374408,ENSG00000125998,FAM83C,0.2885959953586623,1.074,0.687,0.1673999999999999,0.6040552584670231,chr20:35290403-35294401,3999,chr20:35291903-35292901
ENST00000207549,ENSG00000092929,UNC13D,0.2883865748717535,0.775,0.5957,0.17625,0.7502506049467558,chr17:75842719-75846717,3999,chr17:75844219-75845217
ENST00000343855,ENSG00000188707,ZBED6CL,0.2883770001758396,1.904,1.2602,0.2587499999999997,0.9744791666666666,chr7:150327850-150331848,3999,chr7:150329350-150330348
ENST00000371328,ENSG00000124103,FAM209A,0.2880631079793481,1.442,0.47646,0.0797,0.3875968992248062,chr20:56522487-56526485,3999,chr20:56523987-56524985
ENST00000330862,ENSG00000183396,TMEM89,0.2879791911810243,0.636,0.0,0.1135749999999999,0.925928263546798,chr3:48619857-48623855,3999,chr3:48621357-48622355
ENST00000307792,ENSG00000170381,SEMA3E,0.2879216853015979,0.67,0.46508,0.238225,0.8900651659163099,chr7:83647012-83651010,3999,chr7:83648512-83649510
ENST00000461685,ENSG00000101040,ZMYND8,0.2879083559317738,0.079,0.016647,0.6141,0.8930754135127558,chr20:47354672-47358670,3999,chr20:47356172-47357170
ENST00000246081,ENSG00000125879,OTOR,0.2878286111451817,1.582,0.72272,0.125,0.827906976744186,chr20:16746359-16750357,3999,chr20:16747859-16748857
ENST00000327157,ENSG00000178257,PRM3,0.2877613150692099,1.792,0.0,0.1047999999999999,0.4223333333333333,chr16:11271597-11275595,3999,chr16:11273097-11274095
ENST00000461105,ENSG00000120049,KCNIP2,0.2873107711817389,0.72,0.36499,0.165275,0.9298781236317072,chr10:101841570-101845568,3999,chr10:101843070-101844068
ENST00000470691,ENSG00000271321,CTAGE6,0.2869735828339889,,,0.4266750000000001,0.9439330543933055,chr7:143755698-143759696,3999,chr7:143757198-143758196
ENST00000367988,ENSG00000158882,TOMM40L,0.2868086872841859,0.502,0.19413,0.2667000000000001,0.845846817691478,chr1:161224004-161228002,3999,chr1:161225504-161226502
ENST00000600684,ENSG00000267908,ZSCAN5D,0.2866915398122966,1.793,1.087,0.0230249999999999,0.5606947543094193,chr19:56238405-56242403,3999,chr19:56239905-56240903
ENST00000265272,ENSG00000176049,JAKMIP2,0.2866527321588534,0.172,0.075055,0.309525,0.9677892095875424,chr5:147780777-147784775,3999,chr5:147782277-147783275
ENST00000361921,ENSG00000211452,DIO1,0.2866013852400286,0.61,0.19392,0.09315,0.7701609971978142,chr1:53892188-53896186,3999,chr1:53893688-53894686
ENST00000295453,ENSG00000163286,ALPPL2,0.2865414155736736,1.465,0.98871,0.14925,0.4492780143641736,chr2:232404844-232408842,3999,chr2:232406344-232407342
ENST00000564146,ENSG00000225526,C3orf83,0.2857730160083024,1.686,0.94148,0.09275,0.8127752696792977,chr3:12543558-12547556,3999,chr3:12545058-12546056
ENST00000441178,ENSG00000235376,RPEL1,0.2857454579460616,1.728,0.76802,0.2696249999999999,0.3785651018600534,chr10:103243888-103247886,3999,chr10:103245388-103246386
ENST00000242994,ENSG00000123307,NEUROD4,0.2856326763781777,0.979,0.37906,0.09985,0.9690376569037656,chr12:55017946-55021944,3999,chr12:55019446-55020444
ENST00000333843,ENSG00000182315,MBD3L3,0.2854903716972682,1.893,0.0,0.0426499999999999,0.4910779622853926,chr19:7056642-7060640,3999,chr19:7058142-7059140
ENST00000266542,ENSG00000139178,C1RL,0.2849498963098988,1.148,0.73409,0.084125,0.771222604314105,chr12:7107275-7111273,3999,chr12:7108775-7109773
ENST00000369783,ENSG00000183128,CALHM3,0.2849449343914289,1.228,0.58504,0.120075,0.6695537642490129,chr10:103477242-103481240,3999,chr10:103478742-103479740
ENST00000542433,ENSG00000255582,OR10G2,0.2849002849002849,1.669,0.78619,0.1080249999999999,0.1895131086142322,chr14:21632942-21636937,3996,chr14:21634442-21635437
ENST00000266991,ENSG00000139549,DHH,0.2847393744912859,0.655,0.25356,0.2658999999999998,0.9130227328083892,chr12:49092821-49096819,3999,chr12:49094321-49095319
ENST00000297142,ENSG00000164600,NEUROD6,0.2846017018412576,0.413,0.087163,0.5357999999999997,0.7231249999999999,chr7:31338896-31342894,3999,chr7:31340396-31341394
ENST00000330083,ENSG00000137343,ATAT1,0.2845850106382876,0.836,0.55074,0.2263499999999999,0.8198964259694245,chr6:30624887-30628885,3999,chr6:30626387-30627385
ENST00000338896,ENSG00000256660,CLEC12B,0.2845298475118527,1.115,0.65731,0.0397999999999999,0.8702834358575269,chr12:10008633-10012631,3999,chr12:10010133-10011131
ENST00000219244,ENSG00000102970,CCL17,0.2844931124485866,1.917,1.366,,0.7609680441814198,chr16:57402768-57406766,3999,chr16:57404268-57405266
ENST00000344265,ENSG00000064835,POU1F1,0.284029514371276,0.714,0.33951,0.099825,0.9609650370822768,chr3:87274506-87278504,3999,chr3:87276006-87277004
ENST00000298854,ENSG00000165917,RAPSN,0.2840075054567734,0.74,0.40985,0.1720499999999999,0.9217892863030752,chr11:47447180-47451178,3999,chr11:47448680-47449678
ENST00000298738,ENSG00000165837,FAM194B,0.2839756592292089,1.08,0.77865,0.0579499999999999,0.3297551535048189,chr13:45613741-45617739,3999,chr13:45615241-45616239
ENST00000330436,ENSG00000197838,CYP2A13,0.2838509817389201,1.103,0.68063,0.062325,0.5182556666005332,chr19:41086473-41090471,3999,chr19:41087973-41088971
ENST00000441065,ENSG00000251258,RFPL4B,0.2835364245397478,,,0.0215749999999999,0.8241379310344829,chr6:112345331-112349329,3999,chr6:112346831-112347829
ENST00000248948,ENSG00000128218,VPREB3,0.2835183169189555,1.885,0.92156,0.0762249999999999,0.5115278168683742,chr22:23752470-23756468,3999,chr22:23753970-23754968
